p_theta	p_rho	p_npop	p_ej_time_pop_2_1	p_init_size_pop_0	s_segs_1	s_segs_2	s_segs	s_pi_1	s_pi_2	s_theta_pi	s_theta_w_1	s_theta_w_2	s_theta_w	s_tajimasD_1	s_tajimasD_2	s_tajimasD	s_ZnS_1	s_ZnS_2	s_ZnS	s_fst	s_perc_shared_1_2	s_perc_private_1_2	s_perc_fixed_dif_1_2	s_pairwise_fst_1_2	s_FayWuH_1	s_FayWuH_2	s_FayWuH	s_dvk_1	s_dvh_1	s_dvk_2	s_dvh_2	s_dvk	s_dvh	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.000000e+01	2.400000e+01	54	9.133333e+00	1.180000e+01	1.984848e+01	8.759124e+00	1.051095e+01	1.788152e+01	2.669087e-01	7.714836e-01	5.059830e-01	4.056974e-01	4.728261e-01	2.464134e-01	4.510490e-01	0.000000e+00	8.148148e-01	1.851852e-01	4.510490e-01	-4.566282e+00	-3.175102e+00	3.656174e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.100000e+01	6.000000e+00	48	1.280000e+01	2.600000e+00	1.631818e+01	1.357664e+01	2.627737e+00	1.589469e+01	-3.627043e-01	-6.041665e-02	1.221250e-01	2.225018e-01	3.280000e-01	2.200368e-01	5.064103e-01	0.000000e+00	7.708333e-01	2.291667e-01	5.064103e-01	-8.385578e-01	-1.195042e+01	7.737015e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.500000e+01	2.700000e+01	50	5.666667e+00	1.140000e+01	1.587879e+01	6.569343e+00	1.182482e+01	1.655696e+01	-8.469555e-01	-2.268743e-01	-1.879838e-01	1.990714e-01	2.781284e-01	1.765741e-01	4.410480e-01	0.000000e+00	8.400000e-01	1.600000e-01	4.410480e-01	-1.676191e+00	-2.174661e+00	8.250822e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	9.000000e+00	1.200000e+01	42	3.400000e+00	5.466667e+00	1.701515e+01	3.941606e+00	5.255474e+00	1.390785e+01	-8.184071e-01	2.444623e-01	1.019457e+00	2.008333e-01	2.465993e-01	3.780027e-01	7.223382e-01	0.000000e+00	5.000000e-01	5.000000e-01	7.223382e-01	-1.047359e+01	-8.372509e+00	5.048759e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.700000e+01	1.600000e+01	77	1.626667e+01	5.533333e+00	2.740909e+01	1.620438e+01	7.007299e+00	2.549772e+01	2.448037e-02	-1.300880e+00	3.477805e-01	2.706607e-01	3.255000e-01	2.543430e-01	5.813060e-01	0.000000e+00	6.883117e-01	3.116883e-01	5.813060e-01	-2.068223e+00	-1.117174e+01	6.215117e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	4.800000e+01	1.000000e+01	68	2.186667e+01	5.133333e+00	2.204545e+01	2.102190e+01	4.379562e+00	2.251747e+01	2.572904e-01	1.033704e+00	-9.699239e-02	2.206206e-01	5.266667e-01	1.776477e-01	3.671875e-01	0.000000e+00	8.529412e-01	1.470588e-01	3.671875e-01	-2.656404e-01	-8.551806e+00	6.857849e-01	6.000000e+00	8.333333e-01	3.000000e+00	6.111111e-01	9.000000e+00	8.611111e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.300000e+01	1.400000e+01	60	1.046667e+01	6.133333e+00	2.240909e+01	1.007299e+01	6.131387e+00	1.986836e+01	2.454840e-01	1.949372e-03	5.899011e-01	3.255160e-01	2.673352e-01	2.840952e-01	6.091052e-01	0.000000e+00	6.166667e-01	3.833333e-01	6.091052e-01	-3.665357e+00	-9.858991e+00	5.775680e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.200000e+01	1.400000e+01	47	1.060000e+01	6.800000e+00	1.786364e+01	9.635036e+00	6.131387e+00	1.556355e+01	6.280468e-01	6.696092e-01	6.769393e-01	3.351623e-01	4.092308e-01	2.436391e-01	4.912281e-01	0.000000e+00	7.659574e-01	2.340426e-01	4.912281e-01	-3.269187e+00	-3.151645e+00	8.916661e-01	5.000000e+00	7.777778e-01	4.000000e+00	7.222222e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.800000e+01	9.000000e+00	54	1.233333e+01	4.400000e+00	2.043939e+01	1.226277e+01	3.941606e+00	1.788152e+01	3.637700e-02	6.926680e-01	6.579889e-01	3.323810e-01	2.740201e-01	2.778238e-01	5.694683e-01	0.000000e+00	6.851852e-01	3.148148e-01	5.694683e-01	-1.665544e+00	-1.501215e+01	5.364387e-01	5.000000e+00	7.777778e-01	6.000000e+00	8.333333e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	9.000000e+00	1.300000e+01	50	3.800000e+00	6.200000e+00	2.154545e+01	3.941606e+00	5.693431e+00	1.655696e+01	-2.139770e-01	5.439853e-01	1.382761e+00	2.466667e-01	3.044872e-01	4.397329e-01	7.520661e-01	0.000000e+00	4.400000e-01	5.600000e-01	7.520661e-01	-1.047359e+01	-1.316405e+01	4.834466e-01	5.000000e+00	7.777778e-01	6.000000e+00	8.333333e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	9.000000e+00	1.200000e+01	44	3.600000e+00	5.000000e+00	1.877273e+01	3.941606e+00	5.255474e+00	1.457013e+01	-5.161921e-01	-2.957205e-01	1.318291e+00	3.129167e-01	2.777273e-01	4.334378e-01	7.552182e-01	0.000000e+00	4.772727e-01	5.227273e-01	7.552182e-01	-1.396479e+01	-8.556520e+00	4.688446e-01	4.000000e+00	6.666667e-01	6.000000e+00	8.333333e-01	1.000000e+01	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.400000e+01	1.000000e+01	50	1.066667e+01	4.533333e+00	1.800000e+01	1.051095e+01	4.379562e+00	1.655696e+01	9.319545e-02	2.108783e-01	3.999957e-01	2.646216e-01	3.066667e-01	2.473812e-01	5.564202e-01	0.000000e+00	6.800000e-01	3.200000e-01	5.564202e-01	-2.318329e+00	-9.513885e+00	6.188117e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.100000e+01	2.100000e+01	58	8.733333e+00	8.266667e+00	2.286364e+01	9.197080e+00	9.197080e+00	1.920608e+01	-3.156385e-01	-6.332642e-01	8.777069e-01	3.097619e-01	4.949524e-01	3.095930e-01	6.076923e-01	0.000000e+00	7.241379e-01	2.758621e-01	6.076923e-01	-7.269337e+00	-3.805043e+00	6.132960e-01	6.000000e+00	8.333333e-01	4.000000e+00	6.666667e-01	1.000000e+01	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.200000e+01	8.000000e+00	56	1.486667e+01	3.800000e+00	2.006061e+01	1.401460e+01	3.503650e+00	1.854380e+01	3.858229e-01	4.986461e-01	3.766316e-01	2.634117e-01	3.250000e-01	2.422933e-01	5.130435e-01	0.000000e+00	7.142857e-01	2.857143e-01	5.130435e-01	-5.041657e-01	-1.494816e+01	7.064578e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.000000e+01	1.700000e+01	44	4.466667e+00	7.466667e+00	1.698485e+01	4.379562e+00	7.445255e+00	1.457013e+01	1.194532e-01	1.783811e-02	7.574607e-01	3.313333e-01	3.339869e-01	3.078085e-01	6.286307e-01	0.000000e+00	6.136364e-01	3.863636e-01	6.286307e-01	-5.879367e+00	-6.223248e+00	6.505673e-01	5.000000e+00	7.777778e-01	4.000000e+00	7.222222e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.900000e+01	9.000000e+00	47	1.200000e+01	3.866667e+00	1.651515e+01	1.270073e+01	3.941606e+00	1.556355e+01	-3.491654e-01	-1.132387e-01	2.800669e-01	2.017761e-01	4.305556e-01	2.145675e-01	4.978903e-01	0.000000e+00	8.085106e-01	1.914894e-01	4.978903e-01	-1.910170e+00	-7.098766e+00	6.491056e-01	6.000000e+00	8.333333e-01	4.000000e+00	7.222222e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.300000e+01	7.000000e+00	63	1.366667e+01	3.133333e+00	2.381818e+01	1.445255e+01	3.065693e+00	2.086177e+01	-3.453495e-01	1.284072e-01	6.545270e-01	3.167440e-01	3.889286e-01	3.134056e-01	6.272189e-01	0.000000e+00	6.349206e-01	3.650794e-01	6.272189e-01	-3.656626e+00	-1.516574e+01	6.522799e-01	5.000000e+00	7.777778e-01	4.000000e+00	6.666667e-01	9.000000e+00	8.611111e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.900000e+01	7.000000e+00	46	8.733333e+00	2.800000e+00	1.834848e+01	8.321168e+00	3.065693e+00	1.523241e+01	3.087881e-01	-5.043908e-01	9.363704e-01	3.009211e-01	3.885714e-01	3.501127e-01	6.666667e-01	0.000000e+00	5.652174e-01	4.347826e-01	6.666667e-01	-3.288515e+00	-1.700830e+01	6.030908e-01	6.000000e+00	8.333333e-01	4.000000e+00	7.222222e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.100000e+01	9.000000e+00	41	7.400000e+00	4.066667e+00	1.515152e+01	9.197080e+00	3.941606e+00	1.357671e+01	-1.223141e+00	1.889763e-01	5.288071e-01	4.052857e-01	2.693056e-01	2.781768e-01	6.009281e-01	0.000000e+00	7.317073e-01	2.682927e-01	6.009281e-01	-2.214876e+00	-1.128820e+01	4.348276e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.300000e+01	9.000000e+00	54	4.800000e+00	4.133333e+00	2.457576e+01	5.693431e+00	3.941606e+00	1.788152e+01	-9.594207e-01	2.897146e-01	1.722030e+00	2.166667e-01	3.422222e-01	5.274280e-01	8.049491e-01	0.000000e+00	4.074074e-01	5.925926e-01	8.049491e-01	-1.651960e+01	-1.315017e+01	4.015798e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.700000e+01	1.500000e+01	54	7.200000e+00	5.400000e+00	2.150000e+01	7.445255e+00	6.569343e+00	1.788152e+01	-2.043275e-01	-1.097161e+00	9.308198e-01	2.335662e-01	3.131429e-01	3.456676e-01	6.886326e-01	0.000000e+00	5.925926e-01	4.074074e-01	6.886326e-01	-9.437453e+00	-5.714289e+00	5.664073e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.600000e+01	1.200000e+01	50	6.533333e+00	6.533333e+00	2.151515e+01	7.007299e+00	5.255474e+00	1.655696e+01	-4.183086e-01	1.479166e+00	1.374362e+00	2.252685e-01	6.157576e-01	4.010612e-01	6.776316e-01	0.000000e+00	5.600000e-01	4.400000e-01	6.776316e-01	-6.847193e+00	-1.177672e+01	4.383249e-01	5.000000e+00	7.777778e-01	4.000000e+00	7.222222e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.000000e+01	8.000000e+00	47	9.266667e+00	3.733333e+00	1.904545e+01	8.759124e+00	3.503650e+00	1.556355e+01	3.620101e-01	3.864712e-01	1.024760e+00	3.881579e-01	2.466964e-01	3.400245e-01	6.388889e-01	0.000000e+00	5.957447e-01	4.042553e-01	6.388889e-01	-2.727908e+00	-1.558697e+01	6.661874e-01	5.000000e+00	7.777778e-01	6.000000e+00	8.333333e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.500000e+01	1.400000e+01	53	1.006667e+01	5.066667e+00	1.807576e+01	1.094891e+01	6.131387e+00	1.755038e+01	-5.075942e-01	-1.066306e+00	1.376242e-01	2.667120e-01	2.467033e-01	2.254308e-01	5.600775e-01	0.000000e+00	7.358491e-01	2.641509e-01	5.600775e-01	-5.003476e+00	-4.444627e+00	3.263885e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.700000e+01	1.500000e+01	59	1.273333e+01	6.666667e+00	2.359091e+01	1.182482e+01	6.569343e+00	1.953722e+01	4.851940e-01	9.131596e-02	9.567107e-01	3.938177e-01	2.568333e-01	2.984596e-01	5.676077e-01	0.000000e+00	7.118644e-01	2.881356e-01	5.676077e-01	-2.537104e+00	-8.761910e+00	8.017910e-01	5.000000e+00	7.777778e-01	6.000000e+00	8.333333e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.700000e+01	2.200000e+01	86	1.960000e+01	1.033333e+01	3.362121e+01	1.620438e+01	9.635036e+00	2.847798e+01	1.334563e+00	4.544867e-01	8.396791e-01	4.414127e-01	3.254545e-01	2.845907e-01	5.332640e-01	0.000000e+00	6.860465e-01	3.139535e-01	5.332640e-01	-2.237749e+00	-1.171459e+01	3.782390e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.900000e+01	7.000000e+00	59	1.680000e+01	2.866667e+00	2.110606e+01	1.708029e+01	3.065693e+00	1.953722e+01	-1.046361e-01	-3.778312e-01	3.702623e-01	3.188462e-01	2.076190e-01	2.463539e-01	5.123967e-01	0.000000e+00	7.796610e-01	2.203390e-01	5.123967e-01	-9.684724e-01	-1.587442e+01	6.474944e-01	5.000000e+00	7.777778e-01	6.000000e+00	8.333333e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.600000e+01	6.000000e+00	40	7.866667e+00	3.066667e+00	1.757576e+01	7.007299e+00	2.627737e+00	1.324557e+01	7.584527e-01	9.560670e-01	1.489026e+00	4.345208e-01	6.533333e-01	4.249850e-01	6.700201e-01	0.000000e+00	5.500000e-01	4.500000e-01	6.700201e-01	-8.721162e+00	-7.329592e+00	6.515305e-01	5.000000e+00	7.777778e-01	4.000000e+00	6.666667e-01	9.000000e+00	8.611111e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	4.100000e+01	6.000000e+00	73	1.673333e+01	2.466667e+00	2.600000e+01	1.795620e+01	2.627737e+00	2.417317e+01	-4.347072e-01	-3.508405e-01	3.502240e-01	2.634360e-01	2.133333e-01	2.814970e-01	6.102842e-01	0.000000e+00	6.438356e-01	3.561644e-01	6.102842e-01	-9.858605e-01	-3.027440e+01	5.665174e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.000000e+01	1.400000e+01	60	1.233333e+01	7.133333e+00	2.206061e+01	1.313869e+01	6.131387e+00	1.986836e+01	-3.882970e-01	1.003439e+00	5.089908e-01	2.669470e-01	3.284799e-01	2.441847e-01	5.372425e-01	0.000000e+00	7.333333e-01	2.666667e-01	5.372425e-01	-3.662453e+00	-5.495175e+00	6.616272e-01	5.000000e+00	7.777778e-01	6.000000e+00	8.333333e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.600000e+01	2.200000e+01	49	7.800000e+00	1.000000e+01	1.831818e+01	7.007299e+00	9.635036e+00	1.622582e+01	6.996147e-01	2.375366e-01	5.914488e-01	3.425000e-01	3.790236e-01	2.452400e-01	4.923954e-01	0.000000e+00	7.755102e-01	2.244898e-01	4.923954e-01	-3.675862e+00	-2.778809e+00	8.770816e-01	5.000000e+00	7.777778e-01	4.000000e+00	7.222222e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.200000e+01	1.700000e+01	56	9.600000e+00	7.333333e+00	2.003030e+01	9.635036e+00	7.445255e+00	1.854380e+01	-2.280352e-02	-9.324469e-02	3.691072e-01	2.295130e-01	2.933333e-01	2.381628e-01	5.559441e-01	0.000000e+00	6.964286e-01	3.035714e-01	5.559441e-01	-4.249943e+00	-4.240015e+00	7.354109e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	4.300000e+01	1.100000e+01	65	1.826667e+01	5.666667e+00	2.280303e+01	1.883212e+01	4.817518e+00	2.152405e+01	-1.918440e-01	1.066012e+00	2.746514e-01	2.414160e-01	4.845455e-01	2.152818e-01	4.535769e-01	0.000000e+00	8.307692e-01	1.692308e-01	4.535769e-01	-1.974015e+00	-7.811621e+00	5.100044e-01	6.000000e+00	8.333333e-01	4.000000e+00	7.222222e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.200000e+01	2.000000e+00	46	8.133333e+00	1.066667e+00	1.754545e+01	9.635036e+00	8.759124e-01	1.523241e+01	-9.773840e-01	1.031937e+00	6.950627e-01	2.506169e-01	2.500000e-01	3.560718e-01	7.206478e-01	0.000000e+00	5.217391e-01	4.782609e-01	7.206478e-01	-4.849294e+00	-3.278088e+01	4.810782e-01	6.000000e+00	8.333333e-01	3.000000e+00	6.666667e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.400000e+01	9.000000e+00	63	1.553333e+01	4.600000e+00	2.457576e+01	1.489051e+01	3.941606e+00	2.086177e+01	2.743800e-01	9.948830e-01	8.222488e-01	3.029144e-01	4.191667e-01	2.957907e-01	5.691869e-01	0.000000e+00	6.825397e-01	3.174603e-01	5.691869e-01	-2.273639e+00	-1.745598e+01	4.400301e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	4.400000e+01	1.500000e+01	83	2.133333e+01	6.866667e+00	3.050000e+01	1.927007e+01	6.569343e+00	2.748456e+01	6.844170e-01	2.789703e-01	5.097557e-01	3.572225e-01	3.086138e-01	2.550160e-01	5.160183e-01	0.000000e+00	7.108434e-01	2.891566e-01	5.160183e-01	-1.787677e+00	-1.424763e+01	3.397609e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.600000e+01	1.700000e+01	51	1.073333e+01	7.533333e+00	1.651515e+01	1.138686e+01	7.445255e+00	1.688810e+01	-3.620091e-01	7.337952e-02	-1.014123e-01	3.354154e-01	2.745282e-01	1.863443e-01	4.255765e-01	0.000000e+00	8.431373e-01	1.568627e-01	4.255765e-01	-2.344206e-01	-4.650339e+00	7.908260e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.200000e+01	1.800000e+01	48	8.933333e+00	7.400000e+00	1.725758e+01	9.635036e+00	7.883212e+00	1.589469e+01	-4.567037e-01	-3.812174e-01	3.930208e-01	2.815584e-01	3.913725e-01	2.271944e-01	5.050505e-01	0.000000e+00	8.333333e-01	1.666667e-01	5.050505e-01	-1.253188e+00	-5.074816e+00	8.205925e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.700000e+01	8.000000e+00	33	7.266667e+00	3.466667e+00	1.362121e+01	7.445255e+00	3.503650e+00	1.092760e+01	-1.487861e-01	-6.222841e-02	1.113881e+00	3.532904e-01	5.138393e-01	3.178910e-01	5.850515e-01	0.000000e+00	7.575758e-01	2.424242e-01	5.850515e-01	-2.530332e+00	-8.560057e+00	7.641855e-01	5.000000e+00	7.777778e-01	4.000000e+00	6.666667e-01	9.000000e+00	8.611111e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	8.000000e+00	1.900000e+01	51	3.533333e+00	7.666667e+00	2.054545e+01	3.503650e+00	8.321168e+00	1.688810e+01	4.994649e-02	-4.903424e-01	9.945004e-01	2.650893e-01	2.624042e-01	3.651092e-01	7.098446e-01	0.000000e+00	5.294118e-01	4.705882e-01	7.098446e-01	-2.018640e+01	-3.412609e+00	5.314351e-01	5.000000e+00	7.777778e-01	6.000000e+00	8.333333e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.900000e+01	8.000000e+00	63	1.826667e+01	4.066667e+00	2.389394e+01	1.708029e+01	3.503650e+00	2.086177e+01	4.428867e-01	9.473457e-01	6.712992e-01	3.529150e-01	3.750893e-01	2.777978e-01	5.109489e-01	0.000000e+00	7.460317e-01	2.539683e-01	5.109489e-01	-1.000755e+00	-1.430935e+01	8.671182e-01	4.000000e+00	7.222222e-01	5.000000e+00	7.777778e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.600000e+01	1.600000e+01	69	1.633333e+01	7.800000e+00	2.548485e+01	1.576642e+01	7.007299e+00	2.284861e+01	2.288524e-01	6.996147e-01	5.340341e-01	2.426446e-01	5.350000e-01	2.397025e-01	5.047880e-01	0.000000e+00	7.536232e-01	2.463768e-01	5.047880e-01	-1.738984e+00	-8.000405e+00	7.450810e-01	6.000000e+00	8.333333e-01	4.000000e+00	7.222222e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.900000e+01	1.600000e+01	58	7.333333e+00	5.933333e+00	2.146970e+01	8.321168e+00	7.007299e+00	1.920608e+01	-7.400708e-01	-9.478512e-01	5.432023e-01	2.112281e-01	2.490000e-01	2.981060e-01	6.721582e-01	0.000000e+00	6.034483e-01	3.965517e-01	6.721582e-01	-6.452934e+00	-7.279648e+00	5.572872e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.000000e+01	5.000000e+00	52	1.266667e+01	2.466667e+00	1.971212e+01	1.313869e+01	2.189781e+00	1.721924e+01	-2.275819e-01	7.076672e-01	6.652072e-01	2.786839e-01	4.150000e-01	2.913168e-01	5.953654e-01	0.000000e+00	6.730769e-01	3.269231e-01	5.953654e-01	-2.510221e+00	-1.713643e+01	7.050175e-01	6.000000e+00	8.333333e-01	4.000000e+00	7.222222e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.500000e+01	6.000000e+00	48	5.400000e+00	2.400000e+00	1.950000e+01	6.569343e+00	2.627737e+00	1.589469e+01	-1.097161e+00	-4.960525e-01	1.039675e+00	4.845714e-01	3.280000e-01	4.333842e-01	7.857143e-01	0.000000e+00	4.375000e-01	5.625000e-01	7.857143e-01	-1.005715e+01	-1.625257e+01	3.918748e-01	5.000000e+00	7.777778e-01	4.000000e+00	7.222222e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.700000e+01	1.300000e+01	44	8.000000e+00	5.666667e+00	1.646970e+01	7.445255e+00	5.693431e+00	1.457013e+01	4.621693e-01	-2.874082e-02	5.958656e-01	4.039706e-01	3.312821e-01	2.656815e-01	5.638298e-01	0.000000e+00	6.818182e-01	3.181818e-01	5.638298e-01	-3.077430e+00	-7.055244e+00	6.142227e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.000000e+01	7.000000e+00	48	1.240000e+01	3.533333e+00	1.643939e+01	1.313869e+01	3.065693e+00	1.589469e+01	-3.561540e-01	8.877648e-01	1.570793e-01	3.009936e-01	2.392063e-01	2.321784e-01	4.936441e-01	0.000000e+00	7.708333e-01	2.291667e-01	4.936441e-01	-1.234535e+00	-1.091366e+01	5.995349e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.700000e+01	2.000000e+00	46	1.153333e+01	8.666667e-01	1.663636e+01	1.182482e+01	8.759124e-01	1.523241e+01	-1.556675e-01	-5.001738e-02	4.218841e-01	2.465559e-01	4.000000e-01	2.849454e-01	6.067653e-01	0.000000e+00	6.304348e-01	3.695652e-01	6.067653e-01	-3.080770e+00	-2.669783e+01	4.810782e-01	6.000000e+00	8.333333e-01	3.000000e+00	5.000000e-01	9.000000e+00	8.333333e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.200000e+01	6.000000e+00	43	8.866667e+00	2.533333e+00	1.559091e+01	9.635036e+00	2.627737e+00	1.423899e+01	-5.000938e-01	-2.056286e-01	4.335918e-01	2.912338e-01	2.533333e-01	2.768461e-01	6.139955e-01	0.000000e+00	6.511628e-01	3.488372e-01	6.139955e-01	-3.814051e+00	-1.370315e+01	2.339502e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.700000e+01	1.700000e+01	52	1.273333e+01	7.000000e+00	1.812121e+01	1.182482e+01	7.445255e+00	1.721924e+01	4.851940e-01	-3.709517e-01	2.406843e-01	3.097009e-01	5.694118e-01	2.124451e-01	4.340344e-01	0.000000e+00	8.461538e-01	1.538462e-01	4.340344e-01	-1.449774e+00	-5.129050e+00	5.466215e-01	6.000000e+00	8.333333e-01	4.000000e+00	7.222222e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.600000e+01	1.500000e+01	52	1.153333e+01	6.800000e+00	1.980303e+01	1.138686e+01	6.569343e+00	1.721924e+01	8.113533e-02	2.164188e-01	6.894656e-01	2.916444e-01	4.760000e-01	2.550938e-01	5.154185e-01	1.923077e-02	7.500000e-01	2.307692e-01	5.154185e-01	-4.453991e+00	-2.514287e+00	7.609220e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
