p_theta	p_rho	p_pop_change_time	p_pop_change_newpop	s_segs	s_theta_pi	s_theta_w	s_tajimasD	s_ZnS	s_FayWuH	s_dvk	s_dvh	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	12	4.090909e+00	3.973671e+00	1.239420e-01	1.724987e-01	-8.983770e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	3.106061e+00	2.317975e+00	1.330477e+00	3.312169e-01	-3.004007e-01	5.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.363636e+00	3.311393e+00	6.490706e-02	1.333831e-01	2.405530e-01	1.000000e+01	8.750000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.287879e+00	2.317975e+00	-5.080951e-02	3.171980e-01	-1.254615e+00	6.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.757576e+00	2.649114e+00	1.634964e-01	4.455628e-01	-1.116163e+00	4.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	3.863636e+00	3.642532e+00	2.525606e-01	2.050715e-01	7.051246e-01	7.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.696970e+00	1.986836e+00	1.363102e+00	2.519360e-01	4.365024e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	2.303030e+00	3.311393e+00	-1.252782e+00	1.249570e-01	4.276498e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.469697e+00	1.324557e+00	3.853832e-01	2.398990e-01	8.225413e-01	4.000000e+00	7.083333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	3.666667e+00	3.642532e+00	2.756822e-02	2.063178e-01	9.154249e-01	7.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.318182e+00	1.986836e+00	6.360189e-01	3.029752e-01	2.976153e-01	5.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.757576e+00	2.317975e+00	-9.460880e-01	1.573790e-01	-9.188727e-01	6.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	9.696970e-01	1.655696e+00	-1.527332e+00	1.114050e-01	-4.533561e-01	5.000000e+00	6.111111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.287879e+00	1.986836e+00	5.778522e-01	2.329697e-01	2.579332e-01	5.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.242424e+00	1.986836e+00	-1.428898e+00	1.801653e-01	6.745946e-01	5.000000e+00	6.111111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.378788e+00	1.986836e+00	-1.167148e+00	2.190266e-01	7.341177e-01	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	3.969697e+00	2.980253e+00	1.347604e+00	4.476297e-01	-7.268531e-01	6.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.424242e+00	2.649114e+00	-3.389747e-01	2.143658e-01	-8.929308e-01	5.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	1.818182e+00	2.649114e+00	-1.252558e+00	1.008789e-01	7.653692e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	12	4.818182e+00	3.973671e+00	8.928040e-01	2.347712e-01	3.455296e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.348485e+00	1.655696e+00	-6.839859e-01	1.090689e-01	-2.266780e-02	5.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.106061e+00	9.934178e-01	3.719512e-01	2.080808e-01	6.123033e-01	4.000000e+00	5.833333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.469697e+00	1.655696e+00	-4.141152e-01	1.811983e-01	-6.573663e-01	5.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	16	4.833333e+00	5.298228e+00	-3.788521e-01	2.353941e-01	-5.333796e-01	1.000000e+01	8.750000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.575758e+00	1.986836e+00	1.130436e+00	4.051852e-01	-6.745946e-01	4.000000e+00	6.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	2.303030e+00	3.311393e+00	-1.252782e+00	3.177835e-01	-8.552996e-01	6.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	2	3.333333e-01	6.622786e-01	-1.451383e+00	8.264463e-03	4.175193e-01	3.000000e+00	2.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.469697e+00	1.655696e+00	-4.141152e-01	1.297521e-01	-1.201394e+00	5.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	12	2.772727e+00	3.973671e+00	-1.269620e+00	1.597853e-01	-4.491885e-01	8.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.030303e+00	3.311393e+00	-3.492238e-01	1.548452e-01	5.880185e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	3.696970e+00	2.980253e+00	9.761547e-01	2.225803e-01	2.325930e-01	9.000000e+00	8.611111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	12	3.969697e+00	3.973671e+00	-4.201626e-03	3.615863e-01	-2.303531e-02	5.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	3.015152e+00	2.317975e+00	1.177001e+00	2.218972e-01	1.767063e-02	7.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	1.984848e+00	2.649114e+00	-1.001323e+00	3.318300e-01	-1.068328e+00	5.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.939394e+00	2.649114e+00	4.375715e-01	1.954974e-01	6.059173e-01	6.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.984848e+00	2.317975e+00	1.125842e+00	4.978355e-01	4.064245e-01	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.924242e+00	1.655696e+00	5.978998e-01	2.410967e-01	-2.493458e-01	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.787879e+00	1.986836e+00	-3.818977e-01	2.682020e-01	9.126868e-01	5.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	1.666667e-01	3.311393e-01	-1.140533e+00	nan	3.145411e-01	2.000000e+00	1.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	17	5.393939e+00	5.629368e+00	-1.814740e-01	2.560363e-01	-8.580981e-01	8.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.181818e+00	2.317975e+00	-2.298652e-01	1.451098e-01	0.000000e+00	7.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.681818e+00	2.317975e+00	-1.073985e+00	2.204014e-01	7.951783e-01	6.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	3.212121e+00	2.649114e+00	8.486842e-01	2.769635e-01	8.929308e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.545455e+00	2.317975e+00	-1.304199e+00	2.434475e-01	-9.542139e-01	5.000000e+00	6.666667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.045455e+00	1.324557e+00	-7.410882e-01	6.905418e-02	7.164069e-01	5.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	3.606061e+00	2.649114e+00	1.442514e+00	5.749705e-01	1.594519e-01	4.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	4.681818e+00	3.311393e+00	1.702607e+00	4.398398e-01	6.815669e-01	6.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.272727e+00	9.934178e-01	9.222916e-01	4.000000e-01	-7.734358e-01	3.000000e+00	6.111111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.000000e+00	9.934178e-01	2.173460e-02	1.210390e-01	1.933589e-01	4.000000e+00	6.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	3.651515e+00	2.649114e+00	1.511032e+00	4.956533e-01	3.029587e-01	4.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.378788e+00	2.317975e+00	1.026668e-01	1.239473e-01	5.477895e-01	9.000000e+00	8.750000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.878788e+00	1.986836e+00	-2.073977e-01	2.657484e-01	-3.968204e-01	5.000000e+00	6.111111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.393939e+00	1.324557e+00	1.842276e-01	1.270299e-01	2.122687e-01	5.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.969697e+00	3.311393e+00	8.178723e-01	4.027633e-01	-1.870968e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.000000e+00	2.317975e+00	-5.368178e-01	2.485504e-01	-2.120475e-01	6.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.803030e+00	2.317975e+00	-8.693498e-01	9.982796e-02	7.244958e-01	7.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.136364e+00	2.980253e+00	-1.149363e+00	2.231405e-01	-1.308336e-01	6.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	3.030303e-01	3.311393e-01	-1.949214e-01	nan	5.032657e-01	2.000000e+00	2.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.212121e+00	1.655696e+00	-9.875904e-01	4.132231e-02	4.533561e-01	6.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	2.075758e+00	1.655696e+00	9.352381e-01	2.173061e-01	-1.382736e+00	5.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.151515e+00	1.655696e+00	-1.122526e+00	1.359504e-01	9.067122e-02	5.000000e+00	6.666667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.303030e+00	1.324557e+00	-5.715914e-02	7.973915e-02	5.306718e-02	5.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	4.090909e-01	3.311393e-01	5.405547e-01	nan	-1.698522e+00	2.000000e+00	3.750000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.590909e+00	2.317975e+00	4.607782e-01	1.223018e-01	3.710832e-01	7.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.106061e+00	1.655696e+00	-1.223727e+00	1.133884e-01	7.027019e-01	5.000000e+00	6.111111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.651515e+00	1.324557e+00	8.681567e-01	1.959275e-01	5.041382e-01	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	1.696970e+00	2.649114e+00	-1.435275e+00	1.309158e-01	6.378077e-01	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	12	4.636364e+00	3.973671e+00	7.005885e-01	2.614479e-01	-4.837414e-01	7.000000e+00	7.083333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	12	3.272727e+00	3.973671e+00	-7.410277e-01	2.045079e-01	4.146355e-01	8.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.196970e+00	1.655696e+00	-1.021324e+00	3.533884e-01	-1.065387e+00	4.000000e+00	5.833333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	2	7.121212e-01	6.622786e-01	2.199175e-01	9.090909e-02	-2.296356e+00	3.000000e+00	5.694444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	9.848485e-01	1.324557e+00	-9.020127e-01	2.376033e-01	-2.653359e-02	4.000000e+00	5.833333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	3.227273e+00	2.980253e+00	3.364358e-01	2.585629e-01	7.413902e-01	7.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.651515e+00	1.986836e+00	-6.436477e-01	1.225565e-01	6.150716e-01	6.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	2.939394e+00	3.642532e+00	-8.031727e-01	3.066867e-01	-8.659425e-01	4.000000e+00	5.138889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.500000e+00	2.980253e+00	-6.540967e-01	2.503826e-01	-2.049726e+00	6.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.090909e+00	3.311393e+00	-2.739273e-01	1.655119e-01	-3.207374e-01	8.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.484848e+00	2.649114e+00	-2.476163e-01	1.698495e-01	-1.020492e+00	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	9.393939e-01	1.324557e+00	-1.022706e+00	1.656198e-01	6.898733e-01	4.000000e+00	5.138889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.227273e+00	1.324557e+00	-2.583148e-01	9.481175e-02	7.164069e-01	5.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.333333e+00	1.655696e+00	-7.177198e-01	5.416765e-02	3.626849e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.545455e+00	2.980253e+00	-5.921884e-01	1.279683e-01	1.744447e-01	9.000000e+00	8.750000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.090909e+00	2.317975e+00	-3.833415e-01	2.234238e-01	-1.060238e-01	6.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.757576e+00	1.986836e+00	-4.400643e-01	1.309458e-01	6.349126e-01	7.000000e+00	7.083333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	4.848485e-01	3.311393e-01	1.065895e+00	nan	5.032657e-01	2.000000e+00	4.444444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.378788e+00	3.311393e+00	8.373119e-02	1.528780e-01	4.944701e-01	8.000000e+00	8.611111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.363636e+00	2.980253e+00	-8.398216e-01	1.490594e-01	-3.488895e-01	7.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.696970e+00	2.649114e+00	7.213799e-02	3.612348e-01	5.421365e-01	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	9.848485e-01	1.324557e+00	-9.020127e-01	4.958678e-02	6.102726e-01	5.000000e+00	6.666667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	2.954545e+00	3.311393e+00	-4.433445e-01	1.329626e-01	1.202765e-01	8.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.000000e+00	9.934178e-01	2.173460e-02	2.872727e-01	-1.353513e+00	4.000000e+00	5.833333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.863636e+00	1.986836e+00	-2.364810e-01	1.260728e-01	1.785692e-01	6.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.212121e+00	1.655696e+00	-9.875904e-01	4.521212e-01	-1.994767e+00	4.000000e+00	5.833333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.712121e+00	1.324557e+00	1.029081e+00	2.720779e-01	-6.633397e-01	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	3.439394e+00	2.317975e+00	1.893224e+00	4.669388e-01	8.835314e-02	6.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.939394e+00	2.649114e+00	4.375715e-01	2.136959e-01	9.886019e-01	6.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	15	5.803030e+00	4.967089e+00	7.225800e-01	3.035591e-01	-4.107554e-01	6.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	14	5.196970e+00	4.635950e+00	5.163020e-01	3.760335e-01	4.962302e-01	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.121212e+00	1.324557e+00	-5.399326e-01	3.925620e-02	5.306718e-02	5.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	2.696970e+00	3.311393e+00	-7.633547e-01	1.745430e-01	1.336406e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.136364e+00	2.980253e+00	-1.149363e+00	3.391421e-01	-1.308336e-01	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.439394e+00	1.655696e+00	-4.815829e-01	8.533648e-02	6.573663e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.575758e+00	2.980253e+00	-5.509163e-01	2.972911e-01	-1.540929e+00	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.075758e+00	1.655696e+00	-1.291195e+00	4.132231e-02	6.573663e-01	6.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	3.454545e+00	3.642532e+00	-2.147312e-01	1.544703e-01	-1.039131e+00	8.000000e+00	8.611111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	2.484848e+00	3.311393e+00	-1.026893e+00	2.708540e-01	-5.345623e-01	6.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	4.469697e+00	3.642532e+00	9.448446e-01	2.663772e-01	7.546070e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.333333e+00	1.655696e+00	-7.177198e-01	3.392208e-01	6.346985e-01	4.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	3.257576e+00	2.980253e+00	3.777080e-01	2.338679e-01	5.960195e-01	7.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.545455e+00	2.317975e+00	-1.304199e+00	2.077660e-01	1.060238e-01	5.000000e+00	6.111111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.227273e+00	9.934178e-01	7.721988e-01	3.766234e-01	9.667947e-02	3.000000e+00	5.694444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.272727e+00	1.986836e+00	-1.370731e+00	1.960331e-01	7.142766e-01	5.000000e+00	5.277778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.712121e+00	1.324557e+00	1.029081e+00	1.865492e-01	6.102726e-01	5.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.666667e+00	2.317975e+00	5.886751e-01	2.373096e-01	5.654601e-01	7.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.363636e+00	1.986836e+00	7.232689e-01	4.324656e-01	9.523689e-01	5.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	12	3.666667e+00	3.973671e+00	-3.245608e-01	1.798181e-01	-9.444476e-01	8.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.500000e+00	2.980253e+00	-6.540967e-01	2.268869e-01	7.413902e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.181818e+00	1.324557e+00	-3.790081e-01	7.107438e-02	4.776046e-01	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.636364e+00	1.324557e+00	8.279256e-01	2.935065e-01	3.184031e-01	4.000000e+00	7.083333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.121212e+00	2.317975e+00	-3.321827e-01	7.257143e-01	-2.403205e+00	3.000000e+00	5.000000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	3.969697e+00	2.649114e+00	1.990664e+00	4.205593e-01	1.594519e-01	7.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.712121e+00	2.317975e+00	-1.022826e+00	2.660685e-01	-2.986336e+00	5.000000e+00	5.277778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.712121e+00	2.317975e+00	6.654133e-01	2.517726e-01	3.004007e-01	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.893939e+00	2.317975e+00	-7.158735e-01	1.387856e-01	-4.417657e-01	7.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	2	1.060606e+00	6.622786e-01	1.757514e+00	1.000000e+00	-5.845271e-01	2.000000e+00	4.861111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	3.090909e+00	3.642532e+00	-6.301017e-01	1.887458e-01	-1.484473e-01	8.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.227273e+00	9.934178e-01	7.721988e-01	1.000000e+00	-2.610346e+00	2.000000e+00	3.750000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	18	6.666667e+00	5.960507e+00	5.163951e-01	2.794093e-01	-1.110652e+00	1.000000e+01	8.888889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.651515e+00	1.986836e+00	-6.436477e-01	2.251974e-01	-9.920509e-02	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.696970e+00	2.649114e+00	7.213799e-02	1.518349e-01	-3.189039e-02	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.484848e+00	1.655696e+00	-3.803814e-01	7.028099e-02	5.893629e-01	6.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	1.666667e-01	3.311393e-01	-1.140533e+00	nan	3.145411e-01	2.000000e+00	1.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.439394e+00	2.649114e+00	-3.161351e-01	1.345912e-01	-3.986298e-01	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	5.303030e-01	3.311393e-01	1.381099e+00	nan	-4.403575e-01	2.000000e+00	4.861111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	3.363636e+00	2.649114e+00	1.077080e+00	2.876328e-01	6.696981e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.954545e+00	1.986836e+00	-6.198105e-02	8.936482e-02	7.737997e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	2	9.545455e-01	6.622786e-01	1.289550e+00	3.333333e-01	3.757674e-01	3.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.242424e+00	1.986836e+00	4.906022e-01	3.091998e-01	3.174563e-01	5.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	12	3.136364e+00	3.973671e+00	-8.851893e-01	2.002905e-01	-1.002036e+00	8.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.787879e+00	1.986836e+00	1.537602e+00	3.452646e-01	-1.587281e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	1.984848e+00	2.649114e+00	-1.001323e+00	1.235891e-01	-1.116163e-01	7.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	9.393939e-01	1.324557e+00	-1.022706e+00	9.289256e-02	6.898733e-01	5.000000e+00	6.111111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.500000e+00	3.311393e+00	2.343243e-01	3.909764e-01	-6.815669e-01	5.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	1.909091e+00	2.980253e+00	-1.458904e+00	3.878788e-01	-1.482780e+00	4.000000e+00	4.166667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	1.666667e-01	3.311393e-01	-1.140533e+00	nan	3.145411e-01	2.000000e+00	1.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.106061e+00	2.980253e+00	-1.190635e+00	3.816608e-01	-1.206576e+00	5.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.696970e+00	1.655696e+00	9.189227e-02	1.864368e-01	3.626849e-01	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.272727e+00	1.986836e+00	-1.370731e+00	3.203306e-01	-4.761844e-01	4.000000e+00	4.166667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	6.666667e-01	1.324557e+00	-1.746866e+00	8.264463e-03	5.306718e-01	5.000000e+00	5.277778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.484848e+00	1.655696e+00	-3.803814e-01	2.867879e-01	-1.042719e+00	5.000000e+00	6.111111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.545455e+00	1.324557e+00	5.865388e-01	2.878788e-01	-4.776046e-01	5.000000e+00	6.111111e-01	
